gene,frac_target,frac_guide_within_target,frac_batch,frac_residual,ss_total,ss_total_check
NMNAT1,0.13732729426583792,0.003964986054355545,0.01754934531897549,0.8411583743608311,704.716228363174,704.7162283630933
UBE4B,0.12032046454511176,0.0029084845334555152,0.06155765931808905,0.8152133916033437,1850.2129815910246,1850.2129815910394
KIF1B,0.12025015373100001,0.0030124019241973103,0.0694498396724461,0.8072876046723566,1958.7596197687449,1958.7596197687496
PGD,0.21580720992169916,0.004487019307963061,0.09529729822108242,0.6844084725492553,9302.275869721412,9302.275869721532
CENPS,0.1587714781474775,0.00435510100173197,0.03507301447495179,0.8018004063758387,1484.3692806873426,1484.3692806873698
DFFA,0.20824394131130086,0.004382302147439431,0.06080102103836003,0.7265727355028997,4982.587305506477,4982.587305506264
PEX14,0.12226276060158235,0.0037065288868787746,0.01789147394916919,0.8561392365623697,762.5207850996186,762.5207850996416
TARDBP,0.17030114744630087,0.0036772116834874816,0.109053220488944,0.7169684203812676,7109.769196097683,7109.769196097882
SRM,0.37582746818410284,0.005231876654288565,0.14770556524492798,0.47123508991668067,102197.11284636121,102197.11284635926
EXOSC10,0.17389760392173534,0.00455603291965463,0.072732233848963,0.7488141293096471,3922.79675449917,3922.796754498997
MTOR,0.15548250207200495,0.004814726351441448,0.044842547809419854,0.7948602237671337,1925.415869492038,1925.4158694918633
UBIAD1,0.12545303675812777,0.003585848899818962,0.02826518218981824,0.842695932152235,1110.9619802972582,1110.9619802971579
FBXO6,0.12799325258226274,0.002966596589793276,0.023213882537740028,0.8458262682902039,792.1241471564012,792.1241471564874
MAD2L2,0.2221345345363774,0.003364080213326666,0.09023530482442853,0.6842660804258675,6778.884146796961,6778.88414679737
AGTRAP,0.16254291507985888,0.004826674749542485,0.06449993136045297,0.7681304788101457,3702.032653408215,3702.0326534077367
MTHFR,0.14052899129949975,0.0038218422375052553,0.026942604253200126,0.8287065622097949,1153.9569111912872,1153.956911191271
CLCN6,0.09909492092713149,0.003611459124453067,0.015816979957437163,0.8814766399909783,497.3979562497757,497.3979562498263
KIAA2013,0.15475743001154504,0.004050586516220067,0.05760921127332412,0.7835827721989107,2797.5793051623095,2797.579305162718
PLOD1,0.1256167289633373,0.004171919859613878,0.015546755296271104,0.8546645958807778,655.2105990065907,655.210599006506
MFN2,0.12413584578298957,0.003293281444703333,0.0309346561965643,0.8416362165757428,1414.6309806849094,1414.6309806849645
MIIP,0.24336058627566165,0.004312024215913158,0.04981328213682739,0.7025141073715978,2549.240663069613,2549.240663069562
VPS13D,0.10988766098349971,0.004167391264440037,0.04663318608461148,0.8393117616674488,865.2573010981755,865.2573010981284
DHRS3,0.11931859555811232,0.0029963547733941635,0.016616470822439944,0.8610685788460536,439.856197872275,439.85619787221447
PRDM2,0.12309465895554347,0.0036786949813755404,0.06635437714225213,0.8068722689208289,2908.9945677150727,2908.994567715109
EFHD2,0.14643331626741424,0.0031089295172526663,0.03832193300076487,0.8121358212145683,2128.705244180858,2128.7052441808337
DNAJC16,0.11397180592714755,0.004347411905542896,0.02885923460595633,0.8528215475613532,1006.1879640877768,1006.1879640876417
